,runid,name,it,net,bias,cuda,load,test,epochs,logdir,readme,datadir,dataset,preproc,resdown,workers,oe_limit,quantile,gauss_std,loss_mode,batch_size,noise_mode,acc_batches,normal_class,weight_decay,blur_heatmaps,learning_rate,nominal_label,log_start_time,lr_sched_param,optimizer_type,scheduler_type,supervise_mode,log_start_time_str,normal_class_label,_runtime,_timestamp,test_rocauc,lr,loss,_step,epoch,_wandb,loss_normal,loss_anomalous
169,3a70s4me,mvtec_fcdd_20220526104525.normal_0.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526104525/normal_0/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,confetti,8,0,0.0001,False,0.001,0,1653554725,[0.985],sgd,lambda,malformed_normal_gt,20220526104525,bottle,5313.0,1653560039.0,0.9392280675805345,0.0004768428712720824,0.1492006927728653,50.0,49.0,{'runtime': 5314},,
170,2iwptbzp,mvtec_fcdd_20220526104519.normal_8.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526104519/normal_8/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-post-hubert,16,confetti,8,8,0.0001,False,0.001,0,1653554719,[0.985],sgd,lambda,malformed_normal_gt,20220526104519,pill,6471.0,1653561192.0,0.8781001424842902,0.0004768428712720824,0.045323800295591354,50.0,49.0,{'runtime': 6471},,
171,3ceikgpi,mvtec_fcdd_20220526104510.normal_0.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526104510/normal_0/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-post-hubert,16,confetti,8,0,0.0001,False,0.001,0,1653554710,[0.985],sgd,lambda,malformed_normal_gt,20220526104510,bottle,5287.0,1653559998.0,0.9520621532991826,0.0004768428712720824,0.03913117200136185,50.0,49.0,{'runtime': 5289},,
172,12he5s89,mvtec_fcdd_20220526104504.normal_8.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526104504/normal_8/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,mvtec_gt,8,8,0.0001,False,0.001,0,1653554704,[0.985],sgd,lambda,noise,20220526104504,pill,4760.0,1653559465.0,0.9753572419400692,0.0004768428712720824,0.07519670575857162,50.0,49.0,{'runtime': 4761},,
173,yhx9cpi9,mvtec_fcdd_20220526104454.normal_0.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526104454/normal_0/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-hubert-factor-average,16,mvtec_gt,8,0,0.0001,False,0.001,0,1653554694,[0.985],sgd,lambda,noise,20220526104454,bottle,3613.0,1653558309.0,0.9769980663678428,0.0004768428712720824,0.1221109852194786,50.0,49.0,{'runtime': 3615},,
174,223pbhpe,mvtec_fcdd_20220526104448.normal_8.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526104448/normal_8/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-post-hubert,16,mvtec_gt,8,8,0.0001,False,0.001,0,1653554688,[0.985],sgd,lambda,noise,20220526104448,pill,3341.0,1653558031.0,0.9832382894406694,0.0004768428712720824,0.02883351594209671,50.0,49.0,{'runtime': 3341},,
175,2nmcypv1,mvtec_fcdd_20220526104441.normal_0.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220526104441/normal_0/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-level-balanced-post-hubert,16,mvtec_gt,8,0,0.0001,False,0.001,0,1653554681,[0.985],sgd,lambda,noise,20220526104441,bottle,1878.0,1653556560.0,0.9689484749901002,0.0006853394984991023,0.06022762134671211,25.0,25.0,{'runtime': 1942},,
176,2joisze9,mvtec_fcdd_20220520122914.normal_7.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520122914/normal_7/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image-balanced,16,confetti,8,7,0.0001,False,0.001,0,1653042554,[0.985],sgd,lambda,malformed_normal_gt,20220520122914,metal_nut,2701.0,1653179181.0,0.8330600804005648,0.0004768428712720824,0.30212998390197754,50.0,49.0,{'runtime': 2701},,
177,9c4ziirx,mvtec_fcdd_20220520122914.normal_7.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520122914/normal_7/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image-balanced,16,confetti,8,7,0.0001,False,0.001,0,1653042554,[0.985],sgd,lambda,malformed_normal_gt,20220520122914,metal_nut,2678.0,1653176473.0,0.8815855339687274,0.0004768428712720824,0.22752511501312256,50.0,49.0,{'runtime': 2678},,
178,lqajccac,mvtec_fcdd_20220520122914.normal_7.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520122914/normal_7/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image-balanced,16,confetti,8,7,0.0001,False,0.001,0,1653042554,[0.985],sgd,lambda,malformed_normal_gt,20220520122914,metal_nut,2656.0,1653173789.0,0.7467907020857066,0.0004768428712720824,0.6844967603683472,50.0,49.0,{'runtime': 2655},,
179,1mml63b2,mvtec_fcdd_20220520122914.normal_6.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520122914/normal_6/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image-balanced,16,confetti,8,6,0.0001,False,0.001,0,1653042554,[0.985],sgd,lambda,malformed_normal_gt,20220520122914,leather,2969.0,1653171127.0,0.9704387197916932,0.0004768428712720824,0.4274159073829651,50.0,49.0,{'runtime': 2969},,
180,2xrnhzjo,mvtec_fcdd_20220520122914.normal_6.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520122914/normal_6/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image-balanced,16,confetti,8,6,0.0001,False,0.001,0,1653042554,[0.985],sgd,lambda,malformed_normal_gt,20220520122914,leather,2969.0,1653168152.0,0.8688725892580528,0.0004768428712720824,3.221717119216919,50.0,49.0,{'runtime': 2969},,
181,28tmfle6,mvtec_fcdd_20220520122914.normal_6.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520122914/normal_6/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image-balanced,16,confetti,8,6,0.0001,False,0.001,0,1653042554,[0.985],sgd,lambda,malformed_normal_gt,20220520122914,leather,4425.0,1653165176.0,0.8196987579442189,0.0004768428712720824,0.8919898271560669,50.0,49.0,{'runtime': 4420},,
182,fq2e9en8,mvtec_fcdd_20220520122922.normal_14.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520122922/normal_14/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image-balanced,16,confetti,8,14,0.0001,False,0.001,0,1653042562,[0.985],sgd,lambda,malformed_normal_gt,20220520122922,zipper,5731.0,1653163765.0,0.6524334693323055,0.0004768428712720824,2.5882365703582764,50.0,49.0,{'runtime': 5726},,
183,1n9mnxdj,mvtec_fcdd_20220520122922.normal_14.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520122922/normal_14/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image-balanced,16,confetti,8,14,0.0001,False,0.001,0,1653042562,[0.985],sgd,lambda,malformed_normal_gt,20220520122922,zipper,5989.0,1653158025.0,0.8357284588781744,0.0004768428712720824,0.2363099306821823,50.0,49.0,{'runtime': 5986},,
184,34fihrtw,mvtec_fcdd_20220520122914.normal_5.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520122914/normal_5/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image-balanced,16,confetti,8,5,0.0001,False,0.001,0,1653042554,[0.985],sgd,lambda,malformed_normal_gt,20220520122914,hazelnut,8732.0,1653160742.0,0.9534956662526228,0.0004768428712720824,0.27298808097839355,50.0,49.0,{'runtime': 8732},,
185,ij22gxkb,mvtec_fcdd_20220520122922.normal_14.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520122922/normal_14/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image-balanced,16,confetti,8,14,0.0001,False,0.001,0,1653042562,[0.985],sgd,lambda,malformed_normal_gt,20220520122922,zipper,5757.0,1653152027.0,0.7508281610590796,0.0004768428712720824,1.0391767024993896,50.0,49.0,{'runtime': 5758},,
186,1f00g1me,mvtec_fcdd_20220520122914.normal_5.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520122914/normal_5/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image-balanced,16,confetti,8,5,0.0001,False,0.001,0,1653042554,[0.985],sgd,lambda,malformed_normal_gt,20220520122914,hazelnut,8873.0,1653152002.0,0.8349852949613905,0.0004768428712720824,0.4864878952503204,50.0,49.0,{'runtime': 8868},,
187,219eba0a,mvtec_fcdd_20220520122922.normal_13.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520122922/normal_13/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image-balanced,16,confetti,8,13,0.0001,False,0.001,0,1653042562,[0.985],sgd,lambda,malformed_normal_gt,20220520122922,wood,6198.0,1653146261.0,0.7355728419876731,0.0004768428712720824,0.5459787249565125,50.0,49.0,{'runtime': 6194},,
188,26so1exd,mvtec_fcdd_20220520123825.normal_7.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520123825/normal_7/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image-balanced,16,mvtec_gt,8,7,0.0001,False,0.001,0,1653043105,[0.985],sgd,lambda,noise,20220520123825,metal_nut,2062.0,1653139812.0,0.9844090370752064,0.0004768428712720824,0.2819932699203491,50.0,49.0,{'runtime': 2061},,
189,1bjmk8of,mvtec_fcdd_20220520004917.normal_7.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520004917/normal_7/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distance-per-image,16,confetti,8,7,0.0001,False,0.001,0,1653000557,[0.985],sgd,lambda,malformed_normal_gt,20220520004917,metal_nut,2916.0,1653139048.0,0.9461445743245164,0.0004768428712720824,41.711692810058594,50.0,49.0,{'runtime': 2917},,
190,3tuo3qmm,mvtec_fcdd_20220520123825.normal_7.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520123825/normal_7/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image-balanced,16,mvtec_gt,8,7,0.0001,False,0.001,0,1653043105,[0.985],sgd,lambda,noise,20220520123825,metal_nut,2081.0,1653137743.0,0.9839370384019251,0.0004768428712720824,0.1695702075958252,50.0,49.0,{'runtime': 2082},,
191,2mxtc5c1,mvtec_fcdd_20220520123825.normal_7.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520123825/normal_7/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image-balanced,16,mvtec_gt,8,7,0.0001,False,0.001,0,1653043105,[0.985],sgd,lambda,noise,20220520123825,metal_nut,2088.0,1653135653.0,0.9871105949917292,0.0004768428712720824,0.216046005487442,50.0,49.0,{'runtime': 2088},,
192,1umgnto0,mvtec_fcdd_20220520122914.normal_5.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520122914/normal_5/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image-balanced,16,confetti,8,5,0.0001,False,0.001,0,1653042554,[0.985],sgd,lambda,malformed_normal_gt,20220520122914,hazelnut,9811.0,1653143120.0,0.9456685002869956,0.0004768428712720824,0.3358589708805084,50.0,49.0,{'runtime': 9811},,
193,2qpzh1uj,mvtec_fcdd_20220520122922.normal_13.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520122922/normal_13/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image-balanced,16,confetti,8,13,0.0001,False,0.001,0,1653042562,[0.985],sgd,lambda,malformed_normal_gt,20220520122922,wood,6759.0,1653140054.0,0.8989189286995839,0.0004768428712720824,0.2804219722747803,50.0,49.0,{'runtime': 6759},,
194,3umaf3at,mvtec_fcdd_20220520004917.normal_7.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520004917/normal_7/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distance-per-image,16,confetti,8,7,0.0001,False,0.001,0,1653000557,[0.985],sgd,lambda,malformed_normal_gt,20220520004917,metal_nut,2966.0,1653136125.0,0.947176537801263,0.0004768428712720824,35.79389190673828,50.0,49.0,{'runtime': 2965},,
195,2i93uen9,mvtec_fcdd_20220520123825.normal_6.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520123825/normal_6/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image-balanced,16,mvtec_gt,8,6,0.0001,False,0.001,0,1653043105,[0.985],sgd,lambda,noise,20220520123825,leather,2256.0,1653133558.0,0.99223785895473,0.0004768428712720824,0.17919902503490448,50.0,49.0,{'runtime': 2256},,
196,2cyb04u2,mvtec_fcdd_20220520004917.normal_7.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520004917/normal_7/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distance-per-image,16,confetti,8,7,0.0001,False,0.001,0,1653000557,[0.985],sgd,lambda,malformed_normal_gt,20220520004917,metal_nut,2888.0,1653133152.0,0.9497256730710506,0.0004768428712720824,38.75155258178711,50.0,49.0,{'runtime': 2889},,
197,32mpvanf,mvtec_fcdd_20220520123825.normal_6.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520123825/normal_6/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image-balanced,16,mvtec_gt,8,6,0.0001,False,0.001,0,1653043105,[0.985],sgd,lambda,noise,20220520123825,leather,2297.0,1653131295.0,0.9925770992871044,0.0004768428712720824,0.16381752490997314,50.0,49.0,{'runtime': 2297},,
198,1i9d3byh,mvtec_fcdd_20220520004917.normal_6.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520004917/normal_6/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distance-per-image,16,confetti,8,6,0.0001,False,0.001,0,1653000557,[0.985],sgd,lambda,malformed_normal_gt,20220520004917,leather,3128.0,1653130257.0,0.98145128830356,0.0004768428712720824,23.90775489807129,50.0,49.0,{'runtime': 3129},,
199,35yc6umg,mvtec_fcdd_20220520122914.normal_4.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520122914/normal_4/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image-balanced,16,confetti,8,4,0.0001,False,0.001,0,1653042554,[0.985],sgd,lambda,malformed_normal_gt,20220520122914,grid,6192.0,1653133300.0,0.612733974922964,0.0004768428712720824,2.2715604305267334,50.0,49.0,{'runtime': 6188},,
200,4d6p3hef,mvtec_fcdd_20220520122922.normal_13.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520122922/normal_13/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image-balanced,16,confetti,8,13,0.0001,False,0.001,0,1653042562,[0.985],sgd,lambda,malformed_normal_gt,20220520122922,wood,6293.0,1653133288.0,0.8095213029976691,0.0004768428712720824,0.28205761313438416,50.0,49.0,{'runtime': 6293},,
201,19esgtgf,mvtec_fcdd_20220520004942.normal_7.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520004942/normal_7/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image,16,confetti,8,7,0.0001,False,0.001,0,1653000582,[0.985],sgd,lambda,malformed_normal_gt,20220520004942,metal_nut,2440.0,1653128936.0,0.9437787192818196,0.0004768428712720824,0.08934154361486435,50.0,49.0,{'runtime': 2439},,
202,1zk8tn6b,mvtec_fcdd_20220520123825.normal_6.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520123825/normal_6/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image-balanced,16,mvtec_gt,8,6,0.0001,False,0.001,0,1653043105,[0.985],sgd,lambda,noise,20220520123825,leather,3753.0,1653128991.0,0.9919319720896062,0.0004768428712720824,0.15395745635032654,50.0,49.0,{'runtime': 3751},,
203,2x8c4gqr,mvtec_fcdd_20220520123834.normal_14.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520123834/normal_14/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image-balanced,16,mvtec_gt,8,14,0.0001,False,0.001,0,1653043114,[0.985],sgd,lambda,noise,20220520123834,zipper,4052.0,1653128556.0,0.990547822869813,0.0004768428712720824,0.2006625384092331,50.0,49.0,{'runtime': 4051},,
204,1coper3j,mvtec_fcdd_20220520004917.normal_6.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520004917/normal_6/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distance-per-image,16,confetti,8,6,0.0001,False,0.001,0,1653000557,[0.985],sgd,lambda,malformed_normal_gt,20220520004917,leather,3067.0,1653127121.0,0.975959451131326,0.0004768428712720824,23.91434860229492,50.0,49.0,{'runtime': 3067},,
205,de7k9tol,mvtec_fcdd_20220520004942.normal_7.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520004942/normal_7/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image,16,confetti,8,7,0.0001,False,0.001,0,1653000582,[0.985],sgd,lambda,malformed_normal_gt,20220520004942,metal_nut,2473.0,1653126489.0,0.9359657205588326,0.0004768428712720824,0.09379862248897552,50.0,49.0,{'runtime': 2473},,
206,1qrzqzwa,mvtec_fcdd_20220520004942.normal_7.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520004942/normal_7/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image,16,confetti,8,7,0.0001,False,0.001,0,1653000582,[0.985],sgd,lambda,malformed_normal_gt,20220520004942,metal_nut,2462.0,1653124009.0,0.9445029270695332,0.0004768428712720824,0.1533096581697464,50.0,49.0,{'runtime': 2463},,
207,rbip41ct,mvtec_fcdd_20220520122914.normal_4.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520122914/normal_4/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image-balanced,16,confetti,8,4,0.0001,False,0.001,0,1653042554,[0.985],sgd,lambda,malformed_normal_gt,20220520122914,grid,5679.0,1653127099.0,0.6713087615410156,0.0004768428712720824,0.764202356338501,50.0,49.0,{'runtime': 5673},,
208,c4lfcrj6,mvtec_fcdd_20220520122922.normal_12.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520122922/normal_12/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image-balanced,16,confetti,8,12,0.0001,False,0.001,0,1653042562,[0.985],sgd,lambda,malformed_normal_gt,20220520122922,transistor,5753.0,1653126988.0,0.7384495703594968,0.0004768428712720824,0.5753250122070312,50.0,49.0,{'runtime': 5752},,
209,31vsn249,mvtec_fcdd_20220520123834.normal_14.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520123834/normal_14/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image-balanced,16,mvtec_gt,8,14,0.0001,False,0.001,0,1653043114,[0.985],sgd,lambda,noise,20220520123834,zipper,4500.0,1653124496.0,0.989937035872503,0.0004768428712720824,0.2245202362537384,50.0,49.0,{'runtime': 4495},,
210,1bqy8a3x,mvtec_fcdd_20220520004917.normal_6.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520004917/normal_6/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distance-per-image,16,confetti,8,6,0.0001,False,0.001,0,1653000557,[0.985],sgd,lambda,malformed_normal_gt,20220520004917,leather,4358.0,1653124048.0,0.97375517454826,0.0004768428712720824,43.6788330078125,50.0,49.0,{'runtime': 4354},,
211,3fv2zg1g,mvtec_fcdd_20220520123825.normal_5.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520123825/normal_5/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image-balanced,16,mvtec_gt,8,5,0.0001,False,0.001,0,1653043105,[0.985],sgd,lambda,noise,20220520123825,hazelnut,5824.0,1653125228.0,0.9856143483217334,0.0004768428712720824,0.2855807840824127,50.0,49.0,{'runtime': 5818},,
212,24bmtuif,mvtec_fcdd_20220520004942.normal_6.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520004942/normal_6/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image,16,confetti,8,6,0.0001,False,0.001,0,1653000582,[0.985],sgd,lambda,malformed_normal_gt,20220520004942,leather,2721.0,1653121540.0,0.9845468116488328,0.0004768428712720824,0.05051739886403084,50.0,49.0,{'runtime': 2722},,
213,21k5xvvg,mvtec_fcdd_20220520004924.normal_14.it_2,2,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520004924/normal_14/it_2,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-average-distance-per-image,16,confetti,8,14,0.0001,False,0.001,0,1653000564,[0.985],sgd,lambda,malformed_normal_gt,20220520004924,zipper,5841.0,1653122317.0,0.9480453044409248,0.0004768428712720824,39.48641586303711,50.0,49.0,{'runtime': 5837},,
214,154orm5f,mvtec_fcdd_20220520004942.normal_6.it_1,1,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520004942/normal_6/it_1,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image,16,confetti,8,6,0.0001,False,0.001,0,1653000582,[0.985],sgd,lambda,malformed_normal_gt,20220520004942,leather,2715.0,1653118812.0,0.9834103710571872,0.0004768428712720824,0.08944916725158691,50.0,49.0,{'runtime': 2716},,
215,15t6xgsh,mvtec_fcdd_20220520123834.normal_14.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520123834/normal_14/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image-balanced,16,mvtec_gt,8,14,0.0001,False,0.001,0,1653043114,[0.985],sgd,lambda,noise,20220520123834,zipper,4094.0,1653119986.0,0.9893058063728878,0.0004768428712720824,0.25976961851119995,50.0,49.0,{'runtime': 4090},,
216,950s18w8,mvtec_fcdd_20220520122914.normal_4.it_0,0,FCDD_CNN224_VGG_F,True,True,,True,50,../../data/results/mvtec_fcdd_20220520122914/normal_4/it_0,,../../data/datasets,mvtec,lcnaug1,64,4,1,0.99,12,pixel-wise-averages-per-image-balanced,16,confetti,8,4,0.0001,False,0.001,0,1653042554,[0.985],sgd,lambda,malformed_normal_gt,20220520122914,grid,5673.0,1653121412.0,0.8199654489784369,0.0004768428712720824,0.5005889534950256,50.0,49.0,{'runtime': 5669},,
